Player,ID,Position,Handedness,Height (in),Weight (lbs),Birthday,Nationality
RASMUS RISSANEN,8475294.0,D,L,75.0,217.0,1991-07-13,FIN
JASON AKESON,8475917.0,R,R,70.0,185.0,1990-06-03,CAN
BLAIR JONES,8471767.0,C,R,74.0,216.0,1986-09-27,CAN
PETR STRAKA,8475723.0,R,L,73.0,185.0,1992-06-15,CZE
OLIVER LAURIDSEN,8475342.0,D,L,78.0,220.0,1989-03-24,DNK
RAY EMERY,8469548.0,G,L,74.0,196.0,1982-09-28,CAN
ROB ZEPP,8467972.0,G,L,74.0,198.0,1981-09-07,CAN
CHRIS CONNER,8472368.0,R,L,67.0,181.0,1983-12-23,USA
CURTIS GLENCROSS,8471185.0,L,L,73.0,197.0,1982-12-28,CAN
AARON VOLPATTI,8475619.0,L,L,72.0,215.0,1985-05-30,CAN
TIM GLEASON,8469476.0,D,L,72.0,217.0,1983-01-29,USA
JACK HILLEN,8474519.0,D,L,70.0,190.0,1986-01-24,USA
DANY HEATLEY,8468482.0,L,L,75.0,212.0,1981-01-21,DEU
BRYAN ALLEN,8467332.0,D,L,77.0,223.0,1980-08-21,CAN
JESSE BLACKER,8475203.0,D,R,73.0,190.0,1991-04-19,CAN
ERIC BREWER,8466142.0,D,L,76.0,216.0,1979-04-17,CAN
MAT CLARK,8475162.0,D,R,75.0,225.0,1990-10-17,USA
MARK FISTRIC,8471241.0,D,L,74.0,225.0,1986-06-01,CAN
COLBY ROBAK,8474606.0,D,L,75.0,194.0,1990-04-24,CAN
ILYA BRYZGALOV,8468524.0,G,L,75.0,213.0,1980-06-22,RUS
JASON LABARBERA,8467391.0,G,L,75.0,232.0,1980-01-18,CAN
ALEXANDRE BOLDUC,8470719.0,C,L,75.0,200.0,1985-06-26,CAN
B.J. CROMBEEN,8470647.0,R,R,74.0,209.0,1985-07-10,USA
MARTIN ERAT,8468064.0,R,L,72.0,196.0,1981-08-29,CZE
JUSTIN HODGMAN,8474793.0,C,R,73.0,203.0,1988-06-27,CAN
BRANDON MCMILLAN,8474646.0,L,L,71.0,190.0,1990-03-22,CAN
DAVID MOSS,8469664.0,R,R,76.0,210.0,1981-12-28,USA
HENRIK SAMUELSSON,8476868.0,C,R,75.0,219.0,1994-02-07,USA
BRENDAN SHINNIMIN,8475996.0,C,L,70.0,185.0,1991-01-07,CAN
DYLAN REESE,8470798.0,D,R,73.0,205.0,1984-08-29,USA
PATRIK ELIAS,8460542.0,C,L,73.0,190.0,1976-04-13,CZE
TYLER KENNEDY,8471311.0,C,R,71.0,185.0,1986-07-15,CAN
BRIAN O'NEILL,8476772.0,R,L,69.0,175.0,1988-06-01,USA
TUOMO RUUTU,8469462.0,L,L,72.0,200.0,1983-02-16,FIN
MIKE SISLO,8476209.0,R,R,71.0,190.0,1988-01-20,USA
JIRI TLUSTY,8473482.0,L,L,72.0,205.0,1988-03-16,CZE
MARC-ANDRE GRAGNANI,8471752.0,D,L,75.0,205.0,1987-03-11,CAN
VOJTECH MOZIK,8478584.0,D,R,75.0,200.0,1992-12-26,CZE
YANN DANIS,8471186.0,G,L,71.0,180.0,1981-06-21,CAN
DAVID LEGWAND,8467330.0,C,L,74.0,207.0,1980-08-17,USA
CARLO COLAIACOVO,8469470.0,D,L,73.0,202.0,1983-01-27,CAN
JASON KASDORF,8476309.0,G,L,76.0,205.0,1992-05-18,CAN
JORDAN CARON,8475150.0,R,L,75.0,204.0,1990-11-02,CAN
MARTIN HAVLAT,8467899.0,R,L,74.0,210.0,1981-04-19,CZE
JEREMY WELSH,8476819.0,C,L,75.0,210.0,1988-04-30,CAN
ANDRE BENOIT,8470378.0,D,L,71.0,190.0,1984-01-06,CAN
DAVE BOLLAND,8471245.0,C,R,72.0,184.0,1986-06-05,CAN
JOHN MCFARLAND,8475756.0,L,R,72.0,211.0,1992-04-02,CAN
WILLIE MITCHELL,8465185.0,D,L,75.0,210.0,1977-04-23,CAN
DYLAN OLSEN,8475153.0,D,L,74.0,223.0,1991-01-03,USA
BRENT REGNER,8474698.0,D,R,71.0,189.0,1989-05-17,CAN
JOONAS KEMPPAINEN,8478564.0,C,L,75.0,223.0,1988-04-07,FIN
ALEX KHOKHLACHEV,8476435.0,C,L,70.0,181.0,1993-09-09,RUS
TYLER RANDELL,8475292.0,R,R,73.0,198.0,1991-06-15,CAN
MAX TALBOT,8470171.0,C,L,71.0,186.0,1984-02-11,CAN
KYLE BAUN,8478393.0,R,R,74.0,209.0,1992-05-04,CAN
BRANDON MASHINTER,8474850.0,L,L,76.0,212.0,1988-09-20,CAN
DAVID RUNDBLAD,8475182.0,D,R,74.0,187.0,1990-10-08,SWE
VIKTOR SVEDBERG,8477300.0,D,L,80.0,238.0,1991-05-24,SWE
MARK ARCOBELLO,8476062.0,R,R,68.0,174.0,1988-08-12,USA
BRAD BOYES,8468504.0,R,R,72.0,199.0,1982-04-17,CAN
RICH CLUNE,8471733.0,L,L,71.0,211.0,1987-04-25,CAN
TOBIAS LINDBERG,8477427.0,R,L,75.0,215.0,1995-07-22,SWE
JOFFREY LUPUL,8470207.0,L,R,73.0,206.0,1983-09-23,CAN
TJ BRENNAN,8474113.0,D,L,73.0,216.0,1989-04-03,USA
ANDREW CAMPBELL,8474638.0,D,L,76.0,205.0,1988-02-04,CAN
VIKTOR LOOV,8477033.0,D,L,75.0,216.0,1992-11-16,SWE
STUART PERCY,8476478.0,D,L,73.0,187.0,1993-05-18,CAN
TOMAS FLEISCHMANN,8470039.0,L,L,73.0,192.0,1984-05-16,CZE
BUD HOLLOWAY,8473431.0,C,R,72.0,194.0,1988-03-01,CAN
LUCAS LESSIO,8476451.0,L,L,73.0,212.0,1993-01-23,CAN
ALEXANDER SEMIN,8470120.0,R,R,74.0,211.0,1984-03-03,RUS
DARREN DIETZ,8476379.0,D,R,73.0,201.0,1993-07-17,CAN
MORGAN ELLIS,8475782.0,D,R,73.0,211.0,1992-04-30,CAN
BEN SCRIVENS,8475681.0,G,L,74.0,181.0,1986-09-11,CAN
PASCAL DUPUIS,8466393.0,R,L,73.0,205.0,1979-04-07,CAN
KAEL MOUILLIERAT,8476147.0,L,L,72.0,188.0,1987-12-09,CAN
DANIEL PAILLE,8470230.0,L,L,73.0,200.0,1984-04-15,CAN
DAN BOYLE,8467096.0,D,R,71.0,194.0,1976-07-12,CAN
RAPHAEL DIAZ,8476244.0,D,R,71.0,197.0,1986-01-09,CHE
CHRIS SUMMERS,8473589.0,D,L,74.0,207.0,1988-02-05,USA
PATRICE CORMIER,8474616.0,C,L,74.0,215.0,1990-06-14,CAN
MATT HALISCHUK,8474094.0,R,R,72.0,180.0,1988-06-01,CAN
SCOTT KOSMACHUK,8476910.0,R,R,71.0,185.0,1994-01-24,CAN
JC LIPON,8477076.0,R,R,72.0,183.0,1993-07-10,CAN
ROB KLINKHAMMER,8473970.0,L,L,75.0,214.0,1986-08-12,CAN
ANDREW MILLER,8477249.0,R,R,70.0,181.0,1988-09-18,USA
ANDREW FERENCE,8466333.0,D,L,71.0,182.0,1979-03-17,CAN
NIKITA NIKITIN,8471348.0,D,L,76.0,217.0,1986-06-16,RUS
ALEX FRIESEN,8475836.0,C,L,69.0,186.0,1991-01-30,CAN
CHRIS HIGGINS,8470274.0,L,L,72.0,205.0,1983-06-02,USA
RONALDS KENINS,8477589.0,L,L,72.0,201.0,1991-02-28,LVA
BRANDON PRUST,8471283.0,L,L,72.0,195.0,1984-03-16,CAN
ANDREY PEDAN,8476388.0,D,L,77.0,213.0,1993-07-03,LTU
BRANDON BOLLIG,8475650.0,L,L,74.0,220.0,1987-01-31,USA
EMILE POIRIER,8477486.0,L,L,74.0,196.0,1994-12-14,CAN
LADISLAV SMID,8471222.0,D,L,76.0,210.0,1986-02-01,CZE
NIKLAS BACKSTROM,8473404.0,G,L,74.0,192.0,1978-02-13,FIN
JONAS HILLER,8473972.0,G,R,74.0,191.0,1982-02-12,CHE
JONI ORTIO,8475299.0,G,L,73.0,190.0,1991-04-16,FIN
KARRI RAMO,8471403.0,G,L,74.0,206.0,1986-07-01,FIN
DENNIS EVERBERG,8477902.0,R,L,76.0,205.0,1991-12-31,SWE
BRANDON GORMLEY,8475759.0,D,L,74.0,196.0,1992-02-18,CAN
NATE GUENIN,8470317.0,D,R,75.0,207.0,1982-12-10,USA
BRAD STUART,8467331.0,D,L,74.0,215.0,1979-11-06,CAN
ROMAN WILL,8477914.0,G,L,73.0,195.0,1992-05-22,CZE
MICHAEL MERSCH,8476352.0,L,L,74.0,210.0,1992-10-02,USA
CHRISTIAN EHRHOFF,8469555.0,D,L,74.0,201.0,1982-07-06,DEU
JEFF SCHULTZ,8471240.0,D,L,78.0,225.0,1986-02-25,CAN
ROB SCUDERI,8467452.0,D,L,73.0,216.0,1978-12-30,USA
DAVE DZIURZYNSKI,8475661.0,L,L,75.0,224.0,1989-10-06,CAN
SCOTT GOMEZ,8467351.0,C,L,71.0,200.0,1979-12-23,USA
COLIN GREENING,8471862.0,L,L,74.0,210.0,1986-03-09,CAN
JARED COWEN,8475174.0,D,L,77.0,238.0,1991-01-25,CAN
MICHAEL KOSTKA,8474497.0,D,R,73.0,210.0,1985-11-28,CAN
MATTHEW O'CONNOR,8478559.0,G,L,78.0,205.0,1992-02-14,CAN
ERIC BOULTON,8460720.0,L,L,72.0,227.0,1976-08-17,CAN
MIKHAIL GRABOVSKI,8471362.0,C,L,71.0,186.0,1984-01-31,DEU
MAREK ZIDLICKY,8469623.0,D,R,71.0,190.0,1977-02-03,CZE
JOAKIM ANDERSSON,8474168.0,C,L,74.0,211.0,1989-02-05,SWE
PAVEL DATSYUK,8467514.0,C,L,71.0,194.0,1978-07-20,RUS
JOHAN FRANZEN,8471309.0,R,L,76.0,232.0,1979-12-23,SWE
BRAD RICHARDS,8467389.0,C,L,72.0,199.0,1980-05-02,CAN
PAUL GAUSTAD,8468700.0,C,L,77.0,227.0,1982-02-03,USA
CODY HODGSON,8474570.0,C,R,72.0,191.0,1990-02-18,CAN
ERIC NYSTROM,8470180.0,L,L,73.0,200.0,1983-02-14,USA
VICTOR BARTLEY,8473658.0,D,L,72.0,217.0,1988-02-17,CAN
BARRET JACKMAN,8467890.0,D,L,72.0,203.0,1981-03-05,CAN
COREY POTTER,8470714.0,D,R,75.0,204.0,1984-01-05,USA
TRAVIS MOEN,8468635.0,L,L,74.0,215.0,1982-04-06,CAN
GREGORY CAMPBELL,8470169.0,C,L,72.0,188.0,1983-12-17,CAN
DAVID CLARKSON,8470920.0,R,R,72.0,207.0,1984-03-31,CAN
ANDREW BODNARCHUK,8473550.0,D,L,71.0,195.0,1988-07-11,CAN
MICHAEL PALIOTTA,8476394.0,D,R,76.0,207.0,1993-04-06,USA
JOHN RAMAGE,8475829.0,D,R,72.0,190.0,1991-02-07,CAN
BRETT BULMER,8475757.0,R,R,76.0,212.0,1992-04-26,CAN
RYAN CARTER,8473646.0,L,L,73.0,205.0,1983-08-03,USA
JUSTIN FONTAINE,8476235.0,R,R,70.0,174.0,1987-11-06,CAN
DAVID JONES,8470877.0,R,R,75.0,208.0,1984-08-10,CAN
MICHAEL KERANEN,8477923.0,L,L,73.0,170.0,1990-01-04,SWE
CHRIS PORTER,8470871.0,L,L,73.0,206.0,1984-05-29,CAN
JARRET STOLL,8468526.0,C,R,73.0,216.0,1982-06-24,CAN
TYSON STRACHAN,8470729.0,D,R,75.0,210.0,1984-10-30,CAN
MIKE BROWN,8471371.0,R,R,71.0,205.0,1985-06-24,USA
BRYAN LERG,8474516.0,C,L,70.0,175.0,1986-01-20,USA
JOHN MCCARTHY,8473562.0,L,L,73.0,195.0,1986-08-09,USA
NICK SPALING,8474096.0,C,L,73.0,198.0,1988-09-19,CAN
DAINIUS ZUBRUS,8464977.0,C,L,77.0,225.0,1978-06-16,LTU
MIKE ANGELIDIS,8471916.0,L,L,73.0,214.0,1985-06-27,CAN
TYE MCGINN,8475775.0,L,L,75.0,218.0,1990-07-29,CAN
MATT TAORMINA,8475060.0,D,L,70.0,188.0,1986-10-20,USA
BRODY SUTTER,8475980.0,C,R,77.0,203.0,1991-09-26,CAN
BRENDAN WOODS,8476944.0,L,L,76.0,210.0,1992-06-11,CAN
MICHAL JORDAN,8474661.0,D,L,73.0,195.0,1990-07-17,CZE
JAMES WISNIEWSKI,8470222.0,D,R,71.0,203.0,1984-02-21,USA
VINCENT LECAVALIER,8467329.0,C,L,76.0,215.0,1980-04-21,CAN
R.J. UMBERGER,8469469.0,C,L,74.0,214.0,1982-05-03,USA
EVGENY MEDVEDEV,8478563.0,D,L,75.0,187.0,1982-08-27,RUS
CHRIS BROWN,8475161.0,C,R,74.0,208.0,1991-02-03,USA
SEAN COLLINS,8474744.0,C,L,73.0,198.0,1988-12-29,CAN
STANISLAV GALIEV,8475816.0,R,R,73.0,197.0,1992-01-17,RUS
MICHAEL LATTA,8475247.0,C,R,72.0,207.0,1991-05-25,CAN
MIKE RICHARDS,8470617.0,C,L,71.0,196.0,1985-02-11,CAN
ZACH SILL,8475119.0,C,L,72.0,214.0,1988-05-24,CAN
RYAN STANTON,8475598.0,D,L,74.0,205.0,1989-07-20,CAN
MIKE WEBER,8473426.0,D,L,74.0,217.0,1987-12-16,USA
MAX FRIBERG,8476384.0,L,R,71.0,200.0,1992-11-20,SWE
SHAWN HORCOFF,8467423.0,C,L,73.0,210.0,1978-09-17,CAN
TIM JACKMAN,8469490.0,R,R,74.0,225.0,1981-11-14,USA
MIKE SANTORELLI,8471390.0,C,R,72.0,189.0,1985-12-14,CAN
KYLE CHIPCHURA,8471231.0,C,L,74.0,203.0,1986-02-19,CAN
CRAIG CUNNINGHAM,8475414.0,L,R,70.0,184.0,1990-09-13,CAN
STEVE DOWNIE,8471703.0,R,R,71.0,191.0,1987-04-03,CAN
DUSTIN JEFFREY,8474138.0,C,L,73.0,205.0,1988-02-27,CAN
SERGEI PLOTNIKOV,8478928.0,L,L,74.0,202.0,1990-06-03,RUS
JOHN SCOTT,8473722.0,L,L,80.0,260.0,1982-09-26,CAN
JIRI SEKAC,8478137.0,L,L,73.0,185.0,1992-06-10,CZE
ERIC SELLECK,8474554.0,L,L,74.0,208.0,1987-10-20,CAN
ALEX TANGUAY,8467338.0,L,L,73.0,194.0,1979-11-21,CAN
CHRISTIAN THOMAS,8475749.0,L,R,69.0,175.0,1992-05-26,CAN
VIKTOR TIKHONOV,8474588.0,R,R,74.0,189.0,1988-05-12,LVA
JOE VITALE,8471856.0,C,R,71.0,205.0,1985-08-20,USA
ALEX GRANT,8474005.0,D,R,75.0,210.0,1989-01-20,CAN
PHILIP SAMUELSSON,8475194.0,D,L,74.0,194.0,1991-07-26,SWE
ANDERS LINDBACK,8474765.0,G,L,78.0,215.0,1988-05-03,SWE
NIKLAS TREUTLE,8478999.0,G,L,74.0,185.0,1991-04-29,DEU
LUKE GAZDIC,8473989.0,L,L,76.0,225.0,1989-07-25,CAN
SERGEY KALININ,8478566.0,C,L,75.0,200.0,1991-03-17,RUS
BEN THOMSON,8476526.0,L,L,75.0,205.0,1993-01-16,CAN
SETH HELGESON,8475274.0,D,L,76.0,220.0,1990-10-08,USA
MICHAEL KAPLA,8480081.0,D,L,72.0,200.0,1994-09-19,USA
KARL STOLLERY,8476798.0,D,L,71.0,180.0,1987-11-21,CAN
COLE SCHNEIDER,8476766.0,L,L,74.0,199.0,1990-08-26,USA
BRADY AUSTIN,8477041.0,D,L,76.0,230.0,1993-06-16,CAN
SHANE HARPER,8475597.0,R,R,71.0,193.0,1989-02-01,USA
PAUL THOMPSON,8476200.0,R,R,73.0,201.0,1988-11-30,USA
SHAWN THORNTON,8465978.0,L,R,74.0,217.0,1977-07-23,CAN
JAKUB KINDL,8471693.0,D,L,75.0,199.0,1987-02-10,CZE
TOMMY CROSS,8474019.0,D,L,75.0,209.0,1989-09-12,USA
JOHN-MICHAEL LILES,8468639.0,D,L,70.0,185.0,1980-11-25,USA
ZANE MCINTYRE,8475876.0,G,L,74.0,206.0,1992-08-20,USA
SPENCER ABBOTT,8476805.0,L,R,69.0,170.0,1988-04-30,CAN
ANDREW DESJARDINS,8471956.0,L,L,73.0,195.0,1986-07-27,CAN
MARIAN HOSSA,8466148.0,R,L,73.0,207.0,1979-01-12,SVK
JORDIN TOOTOO,8469547.0,R,R,69.0,195.0,1983-02-02,CAN
BRIAN CAMPBELL,8466285.0,D,L,70.0,192.0,1979-05-23,CAN
MICHAL ROZSIVAL,8465058.0,D,R,73.0,210.0,1978-09-03,CZE
MILAN MICHALEK,8470599.0,L,L,74.0,225.0,1984-12-07,CZE
JHONAS ENROTH,8473523.0,G,L,70.0,175.0,1988-06-25,SWE
BOBBY FARNHAM,8476769.0,R,L,70.0,190.0,1989-01-21,USA
BRIAN FLYNN,8476808.0,C,R,73.0,185.0,1988-07-26,USA
CHRIS TERRY,8474052.0,L,L,70.0,191.0,1989-04-07,CAN
RYAN JOHNSTON,8478963.0,D,R,70.0,180.0,1992-02-14,CAN
ANDREI MARKOV,8467496.0,D,L,72.0,200.0,1978-12-20,RUS
KEVIN PORTER,8471331.0,C,L,72.0,190.0,1986-03-12,USA
TOM SESTITO,8473542.0,L,L,77.0,228.0,1987-09-28,USA
STEVE OLEKSY,8476162.0,D,R,71.0,188.0,1986-02-04,USA
NICKLAS JENSEN,8476482.0,R,L,75.0,216.0,1993-03-06,DNK
KEVIN KLEIN,8470630.0,D,R,73.0,206.0,1984-12-13,CAN
QUINTON HOWDEN,8475769.0,C,L,74.0,189.0,1992-01-21,CAN
JULIAN MELCHIORI,8475815.0,D,L,77.0,222.0,1991-12-06,CAN
BRIAN STRAIT,8473565.0,D,L,73.0,206.0,1988-01-04,USA
MARK STUART,8470614.0,D,L,74.0,215.0,1984-04-27,USA
TAYLOR BECK,8475192.0,L,R,74.0,203.0,1991-05-13,CAN
ANTON LANDER,8475165.0,C,L,72.0,184.0,1991-04-24,SWE
MARK FAYNE,8471816.0,D,R,75.0,209.0,1987-05-15,USA
GRIFFIN REINHART,8476852.0,D,L,76.0,212.0,1994-01-24,CAN
DILLON SIMPSON,8476416.0,D,L,74.0,191.0,1993-02-10,CAN
JONAS GUSTAVSSON,8475361.0,G,L,76.0,201.0,1984-10-24,SWE
ALEXANDRE GRENIER,8476414.0,R,R,77.0,200.0,1991-09-05,CAN
JOSEPH LABATE,8476425.0,C,L,77.0,210.0,1993-04-16,USA
GRIFFEN MOLINO,8479969.0,C,L,71.0,171.0,1994-01-21,USA
BORNA RENDULIC,8477916.0,C,R,74.0,200.0,1992-03-25,HRV
ANTON RODIN,8475210.0,R,L,72.0,186.0,1990-11-21,SWE
JACK SKILLE,8471681.0,R,R,73.0,216.0,1987-05-19,USA
MICHAEL ZALEWSKI,8477816.0,L,L,74.0,205.0,1992-08-18,USA
PHILIP LARSEN,8474707.0,D,R,73.0,185.0,1989-12-07,DNK
EVAN MCENENY,8477091.0,D,L,74.0,203.0,1994-05-22,CAN
NIKITA TRYAMKIN,8477997.0,D,L,79.0,265.0,1994-08-30,RUS
HUNTER SHINKARUK,8477445.0,C,L,70.0,181.0,1994-10-13,CAN
LINDEN VEY,8475223.0,R,R,72.0,189.0,1991-07-17,CAN
NICKLAS GROSSMANN,8471269.0,D,L,76.0,230.0,1985-01-22,SWE
DENNIS WIDEMAN,8469770.0,D,R,72.0,202.0,1983-03-20,CAN
TYLER WOTHERSPOON,8476452.0,D,L,74.0,207.0,1993-03-12,CAN
RENE BOURQUE,8471504.0,R,L,74.0,217.0,1981-12-10,CAN
JOE COLBORNE,8474577.0,C,L,77.0,221.0,1990-01-30,CAN
SAMUEL HENLEY,8476511.0,C,L,76.0,210.0,1993-07-25,CAN
JOHN MITCHELL,8470750.0,C,L,73.0,204.0,1985-01-22,CAN
BEN SMITH,8474727.0,R,R,71.0,203.0,1988-07-11,USA
ERIC GELINAS,8475199.0,D,L,76.0,215.0,1991-05-08,CAN
FEDOR TYUTIN,8469492.0,D,L,74.0,221.0,1983-07-19,RUS
PATRICK WIERCIOCH,8474605.0,D,L,77.0,202.0,1990-09-12,CAN
JEREMY SMITH,8474092.0,G,L,72.0,177.0,1989-04-13,USA
JAROME IGINLA,8462042.0,R,R,73.0,210.0,1977-07-01,CAN
DWIGHT KING,8474100.0,L,L,76.0,229.0,1989-07-05,CAN
TEDDY PURCELL,8473962.0,L,R,74.0,195.0,1985-09-08,CAN
DEVIN SETOGUCHI,8471682.0,R,R,72.0,205.0,1987-01-01,CAN
TOM GILBERT,8470104.0,D,R,74.0,210.0,1983-01-10,USA
MATT GREENE,8470121.0,D,R,75.0,236.0,1983-05-13,USA
JEFF ZATKOFF,8473553.0,G,L,74.0,186.0,1987-06-09,USA
CASEY BAILEY,8478376.0,R,R,75.0,195.0,1991-10-27,USA
CLARKE MACARTHUR,8470667.0,L,L,72.0,192.0,1985-04-06,CAN
CHRIS NEIL,8467493.0,R,R,73.0,209.0,1979-06-18,CAN
JYRKI JOKIPAKKA,8476279.0,D,L,75.0,215.0,1991-08-20,FIN
CONNOR JONES,8477881.0,C,L,69.0,182.0,1990-08-16,CAN
BRACKEN KEARNS,8471996.0,C,L,72.0,200.0,1981-05-12,CAN
MITCH CALLAHAN,8475296.0,R,R,72.0,205.0,1991-08-17,USA
MATT LORITO,8478371.0,L,L,69.0,171.0,1990-07-03,CAN
DREW MILLER,8470778.0,L,L,74.0,183.0,1984-02-17,USA
STEVE OTT,8468505.0,C,L,72.0,193.0,1982-08-19,CAN
ALEXEY MARCHENKO,8476289.0,D,R,75.0,210.0,1992-01-02,RUS
ROBBIE RUSSO,8476418.0,D,R,72.0,190.0,1993-02-15,USA
CODY BASS,8471760.0,C,R,72.0,205.0,1987-01-07,CAN
VERNON FIDDLER,8469759.0,C,L,71.0,205.0,1980-05-09,CAN
PA PARENTEAU,8469707.0,R,R,72.0,200.0,1983-03-24,CAN
MIKE RIBEIRO,8467371.0,C,L,72.0,179.0,1980-02-10,CAN
TREVOR SMITH,8473942.0,C,L,73.0,195.0,1985-02-08,CAN
HARRY ZOLNIERCZYK,8476158.0,L,L,71.0,180.0,1987-09-01,CAN
MATT CARLE,8470640.0,D,L,72.0,197.0,1984-09-25,USA
PETTER GRANBERG,8475774.0,D,R,75.0,200.0,1992-08-27,SWE
ADAM PARDY,8471385.0,D,L,76.0,227.0,1984-03-29,CAN
MAREK MAZANEC,8476992.0,G,R,76.0,202.0,1991-07-18,CZE
JIRI HUDLER,8470201.0,R,L,70.0,190.0,1984-01-04,CZE
MARK MCNEILL,8476471.0,C,R,74.0,214.0,1993-02-22,CAN
LAURI KORPIKOSKI,8471232.0,L,L,73.0,193.0,1986-07-28,FIN
PATRICK CANNONE,8476219.0,C,R,71.0,199.0,1986-08-09,USA
TANNER RICHARD,8476911.0,C,L,72.0,192.0,1993-04-06,CAN
JOEL VERMIN,8477326.0,R,L,71.0,192.0,1992-02-05,CHE
KRISTERS GUDLEVSKIS,8477356.0,G,L,75.0,214.0,1992-07-31,LVA
BRYAN BICKELL,8471254.0,L,L,76.0,223.0,1986-03-09,CAN
JAY MCCLEMENT,8469508.0,C,L,73.0,205.0,1983-03-02,CAN
ANDREJ NESTRASIL,8475250.0,C,L,75.0,200.0,1991-02-22,CZE
VIKTOR STALBERG,8473537.0,L,L,75.0,209.0,1986-01-17,SWE
SERGEY TOLCHINSKY,8477566.0,L,L,68.0,170.0,1995-02-03,RUS
JAKUB NAKLADAL,8478562.0,D,R,74.0,212.0,1987-12-30,CZE
JORGE ALVES,8479115.0,G,L,69.0,185.0,1979-01-30,USA
MICHAEL LEIGHTON,8468038.0,G,L,75.0,186.0,1981-05-19,CAN
BOYD GORDON,8470159.0,C,R,72.0,200.0,1983-10-19,CAN
ROMAN LYUBIMOV,8479648.0,L,R,74.0,207.0,1992-01-06,RUS
COLIN MCDONALD,8470644.0,R,R,74.0,208.0,1984-09-30,USA
CHRIS VANDEVELDE,8471762.0,C,L,74.0,190.0,1987-03-15,USA
NICK SCHULTZ,8468513.0,D,L,73.0,203.0,1982-08-25,CAN
GARRETT MITCHELL,8475291.0,R,R,71.0,198.0,1991-09-02,CAN
EMERSON ETEM,8475770.0,L,L,73.0,212.0,1992-06-16,USA
RYAN GARBUTT,8476116.0,C,L,72.0,195.0,1985-08-12,CAN
MASON RAYMOND,8471664.0,L,L,73.0,179.0,1985-09-17,CAN
NICK SORENSEN,8477466.0,R,R,73.0,182.0,1994-10-23,DNK
COREY TROPP,8474130.0,R,R,72.0,192.0,1989-07-25,USA
SIMON DESPRES,8475155.0,D,L,76.0,218.0,1991-07-27,CAN
CLAYTON STONER,8470886.0,D,L,76.0,216.0,1985-02-19,CAN
SHANE DOAN,8462038.0,R,R,73.0,223.0,1976-10-10,CAN
TYLER GAUDET,8477715.0,C,L,75.0,217.0,1993-04-04,CAN
TEEMU PULKKINEN,8475800.0,L,R,70.0,185.0,1992-01-02,FIN
RYAN WHITE,8473466.0,C,R,72.0,200.0,1988-03-17,CAN
JAMIE MCBAIN,8473571.0,D,R,73.0,195.0,1988-02-25,USA
ZBYNEK MICHALEK,8469760.0,D,R,74.0,210.0,1982-12-23,CZE
JUSTIN PETERS,8471251.0,G,L,73.0,210.0,1986-08-30,CAN
JIMMY HAYES,8474625.0,R,R,77.0,215.0,1989-11-21,USA
KENNETH APPLEBY,8478965.0,G,L,77.0,210.0,1995-04-10,CAN
NICK BAPTISTE,8477491.0,R,R,73.0,203.0,1995-08-04,CAN
JACOB JOSEFSON,8475185.0,C,L,72.0,196.0,1991-03-02,SWE
MATT MOULSON,8470852.0,L,L,73.0,203.0,1983-11-01,CAN
BENOIT POULIOT,8471678.0,L,L,75.0,200.0,1986-09-29,CAN
VICTOR ANTIPIN,8479755.0,D,L,71.0,175.0,1992-12-06,KAZ
JOSH GORGES,8470324.0,D,L,73.0,204.0,1984-08-14,CAN
ZACH REDMOND,8474743.0,D,R,74.0,212.0,1988-07-26,USA
ADAM WILCOX,8476330.0,G,L,72.0,189.0,1992-11-26,USA
BEAU BENNETT,8475761.0,R,R,74.0,195.0,1991-11-27,USA
SCOTTIE UPSHALL,8470105.0,R,L,72.0,200.0,1983-10-07,CAN
CHASE BALISY,8476322.0,C,L,71.0,179.0,1992-02-02,USA
HENRIK HAAPALA,8480164.0,L,L,69.0,165.0,1994-02-28,FIN
CURTIS VALK,8477583.0,C,L,69.0,170.0,1993-02-08,CAN
RADIM VRBATA,8468085.0,R,R,73.0,194.0,1981-06-13,CZE
BRIAN GIONTA,8467407.0,R,R,67.0,178.0,1979-01-18,USA
PAUL POSTMA,8474074.0,D,R,75.0,195.0,1989-02-22,CAN
LANCE BOUMA,8474642.0,L,L,74.0,208.0,1990-03-25,CAN
VICTOR EJDSELL,8480153.0,C,L,77.0,214.0,1995-06-06,SWE
PATRICK SHARP,8469544.0,L,R,73.0,200.0,1981-12-27,CAN
TOMMY WINGELS,8474739.0,R,R,72.0,200.0,1988-04-12,USA
CODY FRANSON,8471742.0,D,R,77.0,224.0,1987-08-08,CAN
BLAKE HILLMAN,8479595.0,D,L,73.0,193.0,1996-01-26,USA
SCOTT FOSTER,8479138.0,G,L,72.0,185.0,1982-01-17,CAN
JEFF GLASS,8471301.0,G,L,75.0,206.0,1985-11-19,CAN
DOMINIC MOORE,8468575.0,C,L,72.0,192.0,1980-08-03,CAN
ALES HEMSKY,8469466.0,R,R,72.0,177.0,1983-08-13,CZE
BRETT LERNOUT,8478004.0,D,R,76.0,214.0,1995-09-24,CAN
MARK STREIT,8468309.0,D,L,71.0,186.0,1977-12-11,CHE
RINAT VALIEV,8477642.0,D,L,75.0,215.0,1995-05-11,RUS
FRANK CORRADO,8476302.0,D,R,72.0,205.0,1993-03-26,CAN
DANIEL CATENACCI,8476401.0,C,L,70.0,193.0,1993-03-09,CAN
